   -3.9279065133625002E-01    2.7469377911687496E-02
   -3.9229364164812497E-01    3.0967908740687503E-02
   -3.9129808276437505E-01    3.4382334115187499E-02
   -3.8980482212562501E-01    3.7711329929437501E-02
   -3.8781526537437500E-01    4.0953129942750001E-02
   -3.8533130056437498E-01    4.4105821211562500E-02
   -3.8235539650187500E-01    4.7167070283000004E-02
   -3.7889050179937500E-01    5.0134276526375005E-02
   -3.7494012070562499E-01    5.3004777924500000E-02
   -3.7050811757187502E-01    5.5775636910875004E-02
   -3.6559913980250003E-01    5.8443469459687501E-02
   -3.6021802733812497E-01    6.1005005254125000E-02
   -3.5437043909999999E-01    6.3456730519375004E-02
   -3.4806212678875004E-01    6.5795238213124996E-02
   -3.4129977479375001E-01    6.8016685298125004E-02
   -3.3409003262437498E-01    7.0117727520000006E-02
   -3.2644047549999999E-01    7.2094684384374996E-02
   -3.1835876444562500E-01    7.3944081887499999E-02
   -3.0985325180375001E-01    7.5662594615624995E-02
   -3.0093249640562503E-01    7.7246811351875000E-02
   -2.9160561376312499E-01    7.8693961275625002E-02
   -2.8188263812374997E-01    8.0001037083125004E-02
   -2.7177175231062500E-01    8.1165703948125001E-02
   -2.6128505754874998E-01    8.2185500096874989E-02
   -2.5043271085937502E-01    8.3058529499375006E-02
   -2.3922483438187500E-01    8.3783394906250003E-02
   -2.2767456387375001E-01    8.4358609091874995E-02
   -2.1579096112437501E-01    8.4783602850000001E-02
   -2.0358809666875000E-01    8.5057856525000003E-02
   -1.9107800405562500E-01    8.5181309471874994E-02
   -1.7827168439062499E-01    8.5154330063125006E-02
   -1.6518410810312500E-01    8.4977864994999999E-02
   -1.5182722502687498E-01    8.4653050698749996E-02
   -1.3821394767750000E-01    8.4181592150624998E-02
   -1.2435916974437500E-01    8.3565533366875000E-02
   -1.1027474339250000E-01    8.2807407367500002E-02
   -9.5977515581250006E-02    8.1909996233750004E-02
   -8.1479289639999994E-02    8.0876531279374997E-02
   -6.6794861590624990E-02    7.9710453110624996E-02
   -5.1939983158687503E-02    7.8415870633124996E-02
   -3.6928403967937500E-02    7.6996852983750003E-02
   -2.1775854815500002E-02    7.5457808337500001E-02
   -6.4960364899374996E-03    7.3803504125000002E-02
    8.8943645059999989E-03    7.2039016824374996E-02
    2.4380649820125000E-02    7.0169183628750006E-02
    3.9948162958562496E-02    6.8199440271249995E-02
    5.5580252300062499E-02    6.6135362010000004E-02
    7.1262254374375000E-02    6.3982284820624999E-02
    8.6978529076875005E-02    6.1745913712749997E-02
    1.0271343630187499E-01    5.9431953693937493E-02
    1.1845133594562500E-01    5.7046109772562498E-02
    1.3417658790249998E-01    5.4594086957125004E-02
    1.4987356602125002E-01    5.2081789768687492E-02
    1.6552663019562500E-01    4.9514923215562501E-02
    1.8112013334562499E-01    4.6899092549812497E-02
    1.9663943292937500E-01    4.4239933016249997E-02
    2.1206789127875000E-01    4.1543219386749999E-02
    2.2739085190000000E-01    3.8814387393500002E-02
    2.4259364434562500E-01    3.6058673255875001E-02
    2.5765963094812500E-01    3.3281851745812496E-02
    2.7257512487125002E-01    3.0488889806437498E-02
    2.8732446508062504E-01    2.7685193177187498E-02
    3.0189396474124996E-01    2.4875728801124999E-02
    3.1626794189000002E-01    2.2065603148625001E-02
    3.3043173305625001E-01    1.9260152195437499E-02
    3.4437359769687503E-01    1.6463505063250002E-02
    3.5807687721437503E-01    1.3681137254874999E-02
    3.7152985199499999E-01    1.0917477161187501E-02
    3.8471783066249998E-01    8.1774617324375000E-03
    3.9762808906375002E-01    5.4654893667062500E-03
    4.1024892153625003E-01    2.7861879674250002E-03
    4.2256562275187498E-01    1.4429497227375001E-04
    4.3456746368437504E-01   -2.4559307477937499E-03
    4.4624271774249996E-01   -5.0101605583250004E-03
    4.5757769809124998E-01   -7.5134275160624996E-03
    4.6856364990062505E-01   -9.9619115461875001E-03
    4.7918786297062499E-01   -1.2351014738062500E-02
    4.8944059886062496E-01   -1.4676647740437501E-02
    4.9931213308375005E-01   -1.6934521689687499E-02
    5.0879074602562502E-01   -1.9120208194874998E-02
    5.1786868042187495E-01   -2.1229956944625001E-02
    5.2653719539624999E-01   -2.3259748351437501E-02
    5.3478655250812501E-01   -2.5205493064187501E-02
    5.4260900844562499E-01   -2.7063241258687500E-02
    5.4999679059562501E-01   -2.8829462087625001E-02
    5.5694214657625007E-01   -3.0500335410125000E-02
    5.6343928494812501E-01   -3.2072669418562502E-02
    5.6948142717375005E-01   -3.3543052907124997E-02
    5.7506178983187495E-01   -3.4908144499624996E-02
    5.8017654242624994E-01   -3.6165380721437504E-02
    5.8481790746125006E-01   -3.7311300554624997E-02
    5.8898401189437499E-01   -3.8344018735999998E-02
    5.9267001929624996E-01   -3.9261021735125003E-02
    5.9587108486312501E-01   -4.0059915729187504E-02
    5.9858531113687508E-01   -4.0739164602187503E-02
    6.0080980574687504E-01   -4.1297124567312500E-02
    6.0254264953874992E-01   -4.1732569750750001E-02
    6.0378092837562503E-01   -4.2044167605499998E-02
    6.0452467184375003E-01   -4.2231495064812503E-02
    6.0477291270250000E-01   -4.2294048770249996E-02
